Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2381,2009.03,1281,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2009.06,1306,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2009.09,1316,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2009.12,1336,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2010.03,1297,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2010.06,1338,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2010.09,1333,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2010.12,1339,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2011.03,1309,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2011.06,1307,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2011.09,1305,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2011.12,1273,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2012.03,1261,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2012.06,1279,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2012.09,1308,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2012.12,1260,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2013.03,1231,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2013.06,1235,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2013.09,1232,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2013.12,1235,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2014.03,1229,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2014.06,1253,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2014.09,1236,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2014.12,1279,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2015.03,1255,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2015.06,1230,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2015.09,1324,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2015.12,1327,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2016.03,1325,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2016.06,1327,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2016.09,1339,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2016.12,1270,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2017.03,1336,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2017.06,1329,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2017.09,1317,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2017.12,1308,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2018.03,1344,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2018.06,1288,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2018.09,1344,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2018.12,1320,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2019.03,1254,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2019.06,1320,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2019.09,1355,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2019.12,1314,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2020.03,1296,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2020.06,1285,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2020.09,1368,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2020.12,1409,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2021.03,1383,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2021.06,1477,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2021.09,1500,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2021.12,1655,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2022.03,1572,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2022.06,1589,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2381,2022.09,1628,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Furniture,,,,
CEPQ.S2389,1996.12,928,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1997.03,930,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1997.06,927,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1997.09,926,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1997.12,930,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1998.03,935,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1998.06,932,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1998.09,936,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1998.12,945,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1999.03,943,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1999.06,944,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1999.09,1000,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,1999.12,1005,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2000.03,1005,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2000.06,1017,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2000.09,1024,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2000.12,1060,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2001.03,1070,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2001.06,1077,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2001.09,1080,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2001.12,1084,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2002.03,1090,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2002.06,1106,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2002.09,1109,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2002.12,1120,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2003.03,1112,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2003.06,1111,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2003.09,1110,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2003.12,1107,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2004.03,1107,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2004.06,1107,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2004.09,1111,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2004.12,1115,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2005.03,1127,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2005.06,1128,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2005.09,1125,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2005.12,1131,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2006.03,1126,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2006.06,1127,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2006.09,1138,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2006.12,1154,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2007.03,1154,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2007.06,1162,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2007.09,1166,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2007.12,1165,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2008.03,1176,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2008.06,1177,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2008.09,1183,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2008.12,1208,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2009.03,1214,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2009.06,1220,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2009.09,1236,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
CEPQ.S2389,2009.12,1240,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other manufactured articles nec,,,,
